0.0032743457597364098	77.3029
0.004388000153916076	88.3639
0.004562796317030923	83.1852
0.0051209409482284194	98.07
0.0063898039946391864	87.3362
0.0066538873901073525	92.3796
0.006834301291115254	98.8288
0.007149143185599421	86.4994
0.007247975600921468	86.3986
0.007563612927319696	89.9428
0.00826428901461795	83.97
0.008681343910058923	85.0321
0.012504338832518728	87.317
0.013116274546904581	96.683
0.014348995155720214	88.3038
0.015025410569639616	96.2523
0.01775200202755595	98.7678
0.0182653538990929	88.5947
0.018491455420664663	86.0239
0.020138148626254283	99.3539
0.027277050625960173	93.2015
0.03689461789886859	81.5411
0.04044870711988124	90.7303
0.046387302361269464	90.7324
0.05540958827549267	87.0597
0.07324227692783115	93.4512
0.08022671599272538	78.5149
0.12174582589645923	99.0124
0.13791879614561534	90.9128
0.17467669918425474	93.8625
